condition	cellID	centromere	CENPC	CENPN	cenpn_norm	cenpc_norm
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	8	160825	91525	0.5428379555745917	0.6550531070205304
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	9	144187	67388	0.3996805697925221	0.5872852003231415
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	10	185086	65791	0.3902087072953615	0.7538701033172821
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	11	179882	82335	0.48833174621397435	0.7326737944788874
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	12	200955	56596	0.3356728427609898	0.8185058114180674
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	13	206122	74587	0.4423780889641308	0.8395514162927765
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	14	336508	105275	0.6243896833992367	1.3706240381611356
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	15	256668	70766	0.41971560518100576	1.0454293230079
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	16	222021	66156	0.3923735349794339	0.9043093167965502
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	17	210862	82197	0.4875132634183525	0.85885781596495
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	18	114943	74496	0.4418383648018004	0.4681720458900098
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	19	215146	54767	0.32482498020162426	0.8763068911116993
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	20	181775	49260	0.2921627718285101	0.7403841351074579
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	21	185779	92834	0.5506016800634979	0.7566927478263151
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	22	83062	39938	0.2368736658807762	0.3383181792341943
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	23	271119	79365	0.47071657300385106	1.1042894035274315
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	24	227646	69053	0.40955574265274275	0.9272203923568828
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	25	126852	81325	0.48234140111558227	0.516678356796321
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	26	198075	80194	0.4756334008123333	0.8067753407311772
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	27	200117	48011	0.28475490942465687	0.8150925702945904
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	28	190485	63735	0.3780144998475455	0.7758606627751018
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	29	255824	94896	0.5628314737198192	1.0419916434038252
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	30	246817	78590	0.4661200210719165	1.0053054109465958
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	31	208692	65609	0.3891292589707007	0.8500192321487862
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	32	144271	58061	0.3443618086710338	0.5876273390515091
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	33	102035	36302	0.21530842352656462	0.41559672796418357
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	36	177079	85343	0.5061722987446312	0.7212569509596674
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	37	218861	68324	0.4052320183193488	0.8914383836817679
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	38	232456	68806	0.40809077706927455	0.9468119076360294
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	39	315710	106878	0.6338971321049026	1.2859121182493498
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	40	168515	59508	0.35294401595556185	0.6863750929865673
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	41	144754	59643	0.3537447056469311	0.589594636739623
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	42	135261	66956	0.3971183627801405	0.5509288873539808
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	1	193163	75355	0.44693312365280913	0.7867683712818698
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	2	159088	71187	0.4222125708111276	0.6479781668874998
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	3	161287	74582	0.44234843379037636	0.6569348700265524
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	4	109171	59776	0.3545335332687986	0.44466222755503393
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	5	160023	58358	0.3461233259920461	0.6517864967806395
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	6	154451	67791	0.40207077679712805	0.6290912944655865
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	7	254360	98066	0.5816328538801192	1.0360286541379893
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	8	122603	65057	0.3858553277882132	0.49937183945305824
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	9	152862	66588	0.39493574199181547	0.6226191701872987
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	10	160489	95844	0.5684540946636565	0.6536845521070599
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	11	156003	70549	0.4184285706400641	0.6354127147801885
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	12	131337	56938	0.33770125664579187	0.5349461210430928
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	13	187195	87467	0.5187698165555074	0.7624602292473694
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	14	153480	51081	0.3029631861098685	0.6251363336888607
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	15	102570	49909	0.2960120133818333	0.4177758258174774
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	16	110146	62841	0.3727121547802558	0.44863348065215825
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	17	177179	84211	0.4994583674066314	0.7216642589696288
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	18	129604	42267	0.2506870458155833	0.5278874732304606
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	19	113906	40492	0.24015945913276554	0.4639482618267094
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	20	135001	61313	0.3636495336809062	0.549869886528081
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	21	130917	59960	0.3556248436629611	0.5332354274012547
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	22	136738	61297	0.36355463712489205	0.5569448266611117
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	23	124637	55361	0.32834801484364895	0.5076564843756745
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	24	170106	72901	0.43237836437414157	0.6928553634250543
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	25	137583	55488	0.3291012562570111	0.5603865793452861
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	26	121802	42403	0.25149366654170346	0.4961093022932669
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	27	103965	66702	0.3956118799534161	0.4234577725564399
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	28	143503	73418	0.43544470934034823	0.584499213535005
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	29	143947	69752	0.41370153594361014	0.5863076610992339
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	30	125543	72071	0.42745560553090844	0.5113466949459254
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	31	89945	69369	0.41142994963402185	0.36635318955984214
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	32	132531	66805	0.3962227765327571	0.5398093786820328
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	33	235464	80211	0.4757342284030983	0.9590637325756703
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	34	129132	73166	0.4339500885831256	0.5259649794234424
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	36	232978	88538	0.5251219547737033	0.9489380554480282
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series007_Crop002Batch_BlindDeblur001.tif	37	166177	75632	0.4485760202788038	0.6768522317136682
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	1	116263	49713	0.2948495305706602	0.4735485116215012
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	2	113772	71249	0.4225802949656824	0.463402469093361
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	3	99864	53875	0.3195344972038364	0.4067540710679201
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	4	152130	69467	0.4120111910396084	0.6196376755543809
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	5	103267	56950	0.33777242906280247	0.42061476264690884
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	6	156962	112204	0.6654858231881069	0.6393187985957189
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	7	172992	98410	0.583673129834423	0.7046102725925423
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	8	124662	82390	0.48865795312527294	0.5077583113781649
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	9	187983	78998	0.4685398832502769	0.7656698163658658
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	10	123871	72610	0.43065243326163455	0.5045365050193696
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	11	95199	69280	0.41090208754119323	0.38775315240321767
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	12	82746	58828	0.34891091232496124	0.3370310859227161
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	13	150962	59785	0.35458691258155656	0.6148803179980309
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	14	93118	44619	0.26463683954966083	0.3792770727159195
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	15	94141	47013	0.2788357367432754	0.3834438336578253
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	16	82476	72463	0.4297805711532547	0.3359313542958201
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	17	139686	68645	0.40713588047438237	0.5689522667947757
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	18	117201	62662	0.37165049955984775	0.4773690607549398
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	19	200838	80594	0.4780058147126866	0.8180292610464125
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	20	152500	66894	0.39675063862558574	0.6211447151912383
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	21	164363	74773	0.44348126142779504	0.6694636644129671
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	22	127784	68187	0.4044194665584778	0.5204744674491619
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	23	99604	60117	0.3565560161188498	0.4056950702420203
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	24	131364	60900	0.3612000163287914	0.5350560942057825
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	25	108816	78675	0.4666241590257416	0.4432162841196707
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	26	126362	101436	0.6016204409905958	0.5146825475475099
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	27	188758	73192	0.4341042954866486	0.7688264534430672
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	28	159802	101218	0.6003274754149033	0.6508863460786246
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	29	145808	89458	0.5305785067445159	0.5938876631646168
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	30	91660	70570	0.41855312236983266	0.3733385219306813
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	31	154644	67099	0.3979665007495168	0.6298773989248121
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	32	107457	55889	0.3314796011921153	0.43768096826429437
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	33	137146	57298	0.33983642915610984	0.5586066433417545
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series010_Crop001Batch_BlindDeblur001.tif	34	142707	51876	0.3076783587368207	0.5812570417757117
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	1	181105	31835	0.18881449129436903	0.7376551714407161
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	2	64409	5774	0.03424579465160003	0.26234301613608174
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	3	126055	19134	0.11348441892340057	0.5134321119569282
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	4	117143	35695	0.21170828543277848	0.47713282210916214
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	5	87533	21511	0.12758248852625012	0.3565289203595715
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	6	87290	20226	0.1199611088713651	0.35553916189536516
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	7	143904	23006	0.1364493854788206	0.5861325186549505
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	8	126334	24133	0.14313366164306607	0.5145685013047206
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	9	114060	24186	0.14344800648486286	0.46457551616205006
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	10	92889	17370	0.10302207362284248	0.37834433737310774
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	11	120995	20497	0.12156841928885447	0.49282232665287784
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	12	121864	30815	0.1827648358484681	0.496361833259443
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	13	111876	36718	0.21777573398293207	0.45567990922449164
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	14	151950	32593	0.19331021563553855	0.6189045211364502
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	15	93359	27503	0.1631212487535427	0.38025868501992666
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	16	127372	26710	0.15841793819609226	0.5187963584481207
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	17	105652	24780	0.14697104112688752	0.43032905868448984
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	18	214001	41477	0.24600152836238556	0.8716432143976405
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	19	116967	17092	0.10137324596209692	0.47641596001162995
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	20	99988	20696	0.12274869520428024	0.40725913300027233
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	21	137186	21724	0.12884579892818826	0.5587695665457391
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	22	73976	15603	0.09254193521803172	0.30131017344909533
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	23	157646	29050	0.17229655951315911	0.6421047853838554
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	24	160864	44759	0.26546718441478445	0.6552119571444154
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	25	100147	26964	0.1599244210228166	0.40790675273611104
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	27	143516	30023	0.17806745632576854	0.5845521635763
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	28	97416	22026	0.130636971422955	0.3967831709840634
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	29	143023	22105	0.13110552316827478	0.5825441350871899
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	30	77163	21641	0.12835352304386494	0.31429107972656734
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	31	100736	16263	0.09645641815361469	0.41030579691478414
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	32	166634	38295	0.227128975785075	0.6787136293191921
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	33	116753	22862	0.13559531647469342	0.4755443208703124
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	34	134124	22061	0.13084455763923591	0.546297795280719
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	35	189311	36674	0.2175147684538932	0.7710788667381542
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	36	104165	29256	0.17351835267184107	0.42427238857636285
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_2.lif - Series013_Crop001Batch_BlindDeblur001.tif	37	115764	28623	0.16976400767453195	0.4715160446517935
